temperature_c,humidity_percent,co2_ppm,methane_ppm,smoke_density,air_quality_index,room_type,status,heat_index,gas_ratio,fire_risk_score,air_degradation,hour,day_of_week
22.97,59.3,621,0.0,4.4,148,kitchen,Safe,25.935,0.0,1.5541999999999998,156.8,1,4
20.53,54.9,521,0.0,9.5,140,living_room,Safe,23.275,0.0,1.6118,159.0,1,4
24.08,44.0,707,0.0,7.1,64,bedroom,Safe,26.28,0.0,1.7287999999999997,78.2,1,4
22.82,55.0,482,0.0,4.3,81,basement,Safe,25.57,0.0,1.5412,89.6,1,4
17.5,55.6,686,0.0,8.6,71,garage,Safe,20.28,0.0,1.394,88.2,1,4
21.93,44.4,453,0.0,6.4,134,kitchen,Safe,24.15,0.0,1.5718,146.8,1,4
20.52,51.3,512,0.0,4.3,63,bedroom,Safe,23.085,0.0,1.4032,71.6,1,4
28.08,43.7,1072,0.0,31.4,241,living_room,Warning,30.265,0.0,2.9408000000000003,303.8,1,4
22.29,40.9,448,0.0,7.9,130,kitchen,Safe,24.335,0.0,1.6534,145.8,1,4
22.75,47.9,582,0.0,4.1,98,garage,Safe,25.145,0.0,1.529,106.2,1,4
22.59,44.5,643,0.0,9.4,97,kitchen,Safe,24.815,0.0,1.7314,115.8,1,4
22.4,45.0,734,0.0,4.4,136,garage,Safe,24.65,0.0,1.52,144.8,1,4
20.94,43.3,688,0.0,2.2,97,garage,Safe,23.105,0.0,1.3444,101.4,1,4
39.88,65.9,3499,98.48,75.0,493,basement,Danger,43.175,0.0281371428571428,5.392799999999999,643.0,1,4
18.43,50.3,692,0.0,5.4,142,living_room,Safe,20.945,0.0,1.3218,152.8,1,4
22.57,52.5,685,0.0,1.0,86,bedroom,Safe,25.195,0.0,1.3942,88.0,1,4
24.48,48.3,1108,0.0,24.1,252,garage,Warning,26.895,0.0,2.4328,300.2,1,4
22.02,54.1,507,0.0,6.0,65,basement,Safe,24.725,0.0,1.5612,77.0,1,4
58.73,68.3,3048,96.98,68.0,492,living_room,Danger,62.145,0.0318071498852082,6.2438,628.0,1,4
18.04,43.3,621,0.0,2.6,142,living_room,Safe,20.205,0.0,1.1864,147.2,1,4
24.93,65.4,1242,0.0,16.1,208,basement,Warning,28.2,0.0,2.1398,240.2,1,4
19.07,57.8,416,0.0,1.9,125,basement,Safe,21.96,0.0,1.2202,128.8,1,4
17.75,54.8,616,0.0,9.1,71,basement,Safe,20.49,0.0,1.429,89.2,1,4
41.44,64.4,1763,56.71,104.2,525,living_room,Danger,44.66,0.0321485260770975,6.654400000000001,733.4,1,4
21.63,41.7,470,0.0,1.3,134,bedroom,Safe,23.715,0.0,1.3498,136.6,1,4
31.17,57.3,1476,0.0,16.5,173,kitchen,Warning,34.035000000000004,0.0,2.5302,206.0,1,4
20.86,43.5,599,0.0,6.0,110,bedroom,Safe,23.035,0.0,1.4916,122.0,1,4
20.65,58.2,563,0.0,3.3,146,kitchen,Safe,23.56,0.0,1.371,152.6,1,4
24.02,49.6,757,0.0,1.2,68,basement,Safe,26.5,0.0,1.4892,70.4,1,4
23.88,64.1,1161,0.0,21.7,218,garage,Warning,27.085,0.0,2.3008,261.4,1,4
24.65,49.2,519,0.0,9.3,58,kitchen,Safe,27.11,0.0,1.851,76.6,1,4
17.71,41.0,645,0.0,7.0,80,garage,Safe,19.76,0.0,1.3426,94.0,1,4
22.52,45.2,559,0.0,9.9,111,living_room,Safe,24.78,0.0,1.7472,130.8,1,4
21.08,53.1,419,0.0,6.4,80,living_room,Safe,23.735,0.0,1.5208,92.8,1,4
20.52,40.2,472,0.0,6.1,132,garage,Safe,22.53,0.0,1.4751999999999998,144.2,1,4
23.32,51.7,553,0.0,4.5,84,kitchen,Safe,25.905,0.0,1.5792,93.0,1,4
27.46,61.9,1498,0.0,22.9,262,basement,Warning,30.555,0.0,2.5636,307.8,1,4
36.29,68.7,1235,0.0,18.6,225,basement,Warning,39.725,0.0,2.9214,262.2,1,4
23.15,40.6,804,0.0,6.8,126,living_room,Safe,25.18,0.0,1.661,139.6,2,4
31.67,68.6,1032,0.0,27.9,234,bedroom,Warning,35.1,0.0,3.0162,289.8,2,4
22.83,49.8,758,0.0,0.9,117,living_room,Safe,25.32,0.0,1.4057999999999995,118.8,2,4
24.82,50.8,523,0.0,5.6,85,living_room,Safe,27.36,0.0,1.7131999999999998,96.2,2,4
19.35,52.8,517,0.0,5.5,140,basement,Safe,21.99,0.0,1.3810000000000002,151.0,2,4
17.543731484364447,54.43353030429305,759,0.0,9.2,102,kitchen,Safe,20.2654079995791,0.0,1.4206238890618668,120.4,2,4
21.12,42.1,666,0.0,5.3,142,kitchen,Safe,23.225,0.0,1.4792,152.6,2,4
19.66,46.1,609,0.0,3.3,94,bedroom,Safe,21.965,0.0,1.3116,100.6,2,4
29.16,49.1,1276,0.0,27.7,214,basement,Warning,31.615,0.0,2.8576,269.4,2,4
26.49,61.5,932,0.0,15.4,295,kitchen,Warning,29.565,0.0,2.2054,325.8,2,4
23.89,51.1,656,0.0,6.1,73,bedroom,Safe,26.445,0.0,1.6774,85.2,2,4
21.53,47.5,725,0.0,0.6,75,garage,Safe,23.905,0.0,1.3158,76.2,2,4
15.86,52.0,427,0.0,6.7,87,bedroom,Safe,18.46,0.0,1.2196,100.4,2,4
21.22,40.2,450,0.0,2.5,121,bedroom,Safe,23.23,0.0,1.3732,126.0,2,4
19.02,58.8,436,0.0,5.3,81,living_room,Safe,21.96,0.0,1.3532,91.6,2,4
24.43,44.7,1383,0.0,16.6,253,garage,Warning,26.665,0.0,2.1298000000000004,286.2,2,4
18.29,41.3,625,0.0,5.4,137,bedroom,Safe,20.355,0.0,1.3134,147.8,2,4
21.7,51.2,506,0.0,7.3,102,living_room,Safe,24.26,0.0,1.594,116.6,2,4
25.54,42.2,433,0.0,7.1,88,living_room,Safe,27.65,0.0,1.8164,102.2,2,4
26.49,58.8,1523,0.0,28.1,253,living_room,Warning,29.43,0.0,2.7134,309.2,2,4
20.65,52.3,629,0.0,2.9,129,garage,Safe,23.265,0.0,1.355,134.8,2,4
18.44,45.6,657,0.0,0.7,104,kitchen,Safe,20.72,0.0,1.1344,105.4,2,4
23.68,52.7,799,0.0,2.5,148,bedroom,Safe,26.315,0.0,1.5208,153.0,2,4
22.83,59.2,806,0.0,1.5,136,kitchen,Safe,25.79,0.0,1.4297999999999995,139.0,2,4
19.78,52.3,519,0.0,1.8,105,basement,Safe,22.395000000000003,0.0,1.2588,108.6,2,4
25.12454290421751,52.032897463788245,651,0.0,1.7,72,living_room,Safe,27.72618777740692,0.0,1.5754725742530504,75.4,2,4
17.88,40.4,406,0.0,8.1,76,living_room,Safe,19.9,0.0,1.3968,92.2,2,4
16.53775833877866,49.35968722596153,676,0.0,3.2,53,living_room,Safe,19.00574270007673,0.0,1.1202655003267197,59.4,2,4
23.1,47.1,571,0.0,5.9,58,garage,Safe,25.455,0.0,1.6220000000000003,69.8,2,4
21.38,52.8,783,0.0,3.4,88,living_room,Safe,24.02,0.0,1.4187999999999998,94.8,2,4
34.4,50.0,1132,0.0,32.8,209,bedroom,Warning,36.9,0.0,3.376,274.6,2,4
18.86,40.0,515,0.0,3.5,72,garage,Safe,20.86,0.0,1.2715999999999998,79.0,2,4
25.63,50.1,978,0.0,15.3,196,living_room,Warning,28.135,0.0,2.1498,226.6,2,4
33.61,75.4,4833,85.28,97.1,325,living_room,Danger,37.38,0.01764170459247,5.9006,519.2,2,4
24.41,54.6,707,0.0,1.7,76,basement,Safe,27.14,0.0,1.5326,79.4,2,4
36.29,52.8,3659,98.95,74.1,427,kitchen,Danger,38.93,0.027035519125683,5.1414,575.2,2,4
24.4,43.5,814,0.0,2.0,78,living_room,Safe,26.575,0.0,1.544,82.0,2,4
23.78,43.9,691,0.0,9.1,148,kitchen,Safe,25.975,0.0,1.7908000000000002,166.2,2,4
19.2,41.1,448,0.0,1.5,112,living_room,Safe,21.255,0.0,1.212,115.0,2,4
19.34,44.4,453,0.0,8.5,100,kitchen,Safe,21.56,0.0,1.5004,117.0,2,4
16.64,42.9,732,0.0,4.9,142,garage,Safe,18.785,0.0,1.1944,151.8,2,4
17.12,55.0,571,0.0,6.9,116,kitchen,Safe,19.87,0.0,1.3032,129.8,2,4
25.17,54.0,608,0.0,10.1,94,basement,Safe,27.87,0.0,1.9142,114.2,2,4
24.98,32.8,1160,0.0,22.3,245,basement,Warning,26.62,0.0,2.3908,289.6,2,4
23.29,46.8,734,0.0,4.7,91,living_room,Safe,25.63,0.0,1.5854,100.4,2,4
53.79,31.6,4156,33.65,86.9,539,garage,Danger,55.37,0.0080947798893432,6.7034,712.8,2,4
20.39,57.8,574,0.0,8.7,110,kitchen,Safe,23.28,0.0,1.5714,127.4,2,4
24.43,58.0,537,0.0,6.2,76,living_room,Safe,27.33,0.0,1.7137999999999998,88.4,2,4
25.07,48.2,508,0.0,6.8,147,living_room,Safe,27.48,0.0,1.7762,160.6,2,4
28.25,55.1,1203,0.0,28.7,205,basement,Warning,31.005,0.0,2.843,262.4,2,4
23.55,53.9,747,0.0,0.6,74,garage,Safe,26.245,0.0,1.437,75.2,3,4
22.08,50.3,527,0.0,4.4,110,garage,Safe,24.595,0.0,1.5008,118.8,3,4
27.32,48.4,1458,0.0,26.8,207,kitchen,Warning,29.74,0.0,2.7112000000000003,260.6,3,4
19.1,59.1,715,0.0,3.1,135,kitchen,Safe,22.055,0.0,1.27,141.2,3,4
27.85,39.3,1306,0.0,27.8,290,kitchen,Warning,29.815,0.0,2.7830000000000004,345.6,3,4
22.05417752068077,48.22676656027832,526,0.0,5.2,70,basement,Safe,24.46551584869469,0.0,1.531250651240846,80.4,3,4
21.13,40.7,752,0.0,8.3,87,garage,Safe,23.165,0.0,1.5998,103.6,3,4
38.69,75.9,4047,95.45,99.8,421,kitchen,Danger,42.485,0.0235795454545454,6.3134,620.6,3,4
20.2,58.2,766,0.0,10.2,106,kitchen,Safe,23.11,0.0,1.62,126.4,3,4
19.76,50.1,489,0.0,8.5,66,living_room,Safe,22.265,0.0,1.5256,83.0,3,4
17.04,53.2,480,0.0,4.1,68,kitchen,Safe,19.7,0.0,1.1864,76.2,3,4
28.86,34.8,949,0.0,22.4,290,garage,Warning,30.6,0.0,2.6276,334.8,3,4
31.03,40.6,1223,0.0,29.4,252,garage,Warning,33.06,0.0,3.0378,310.8,3,4
19.19973949417077,45.08085884799684,502,0.0,6.4,95,garage,Safe,21.453782436570613,0.0,1.4079843696502463,107.8,3,4
24.57,55.3,424,0.0,7.1,98,basement,Safe,27.335,0.0,1.7582,112.2,3,4
16.519664104888943,61.92663195830516,781,0.0,7.2,108,garage,Safe,19.6159957028042,0.0,1.2791798462933366,122.4,3,4
19.51,43.2,426,0.0,8.8,111,bedroom,Safe,21.67,0.0,1.5226000000000002,128.6,3,4
21.05,50.2,465,0.0,1.3,64,garage,Safe,23.56,0.0,1.315,66.6,3,4
22.4,42.8,768,0.0,5.7,98,living_room,Safe,24.54,0.0,1.5719999999999998,109.4,3,4
20.77,46.4,494,0.0,6.4,54,basement,Safe,23.09,0.0,1.5022,66.8,3,4
20.11,40.4,527,0.0,3.8,107,kitchen,Safe,22.13,0.0,1.3585999999999998,114.6,3,4
18.15,49.6,603,0.0,1.7,142,basement,Safe,20.63,0.0,1.1569999999999998,145.4,3,4
17.99,54.9,531,0.0,6.9,54,bedroom,Safe,20.735,0.0,1.3554,67.8,3,4
19.44,56.9,484,0.0,8.1,62,living_room,Safe,22.285,0.0,1.4904,78.2,3,4
22.93,48.8,628,0.0,0.8,121,basement,Safe,25.37,0.0,1.4078,122.6,3,4
23.92,53.8,716,0.0,2.7,70,garage,Safe,26.61,0.0,1.5432,75.4,3,4
21.53,58.8,665,0.0,4.0,112,kitchen,Safe,24.47,0.0,1.4518,120.0,3,4
27.21,42.6,1464,0.0,19.8,277,bedroom,Warning,29.34,0.0,2.4246000000000003,316.6,3,4
43.0,69.2,1670,54.62,54.2,462,living_room,Danger,46.46,0.032687013764213,4.748,570.4,3,4
27.8,63.1,1127,0.0,17.2,185,living_room,Warning,30.955,0.0,2.356,219.4,3,4
24.42,53.8,713,0.0,3.6,154,bedroom,Safe,27.11,0.0,1.6092000000000002,161.2,3,4
27.15,35.6,1215,0.0,31.2,206,garage,Warning,28.93,0.0,2.877,268.4,3,4
23.06,42.0,465,0.0,3.3,99,kitchen,Safe,25.16,0.0,1.5155999999999998,105.6,3,4
28.21,60.6,1335,0.0,20.5,174,garage,Warning,31.24,0.0,2.5126,215.0,3,4
23.99,55.6,720,0.0,2.5,71,basement,Safe,26.77,0.0,1.5394,76.0,3,4
19.95,58.7,582,0.0,1.2,93,basement,Safe,22.885,0.0,1.245,95.4,3,4
21.81,42.3,813,0.0,5.8,74,garage,Safe,23.925,0.0,1.5406,85.6,3,4
28.97,45.2,894,0.0,24.5,210,living_room,Warning,31.23,0.0,2.7182,259.0,3,4
30.31,36.4,914,0.0,24.4,307,bedroom,Warning,32.129999999999995,0.0,2.7946,355.8,3,4
27.37,31.5,1511,0.0,20.7,294,bedroom,Warning,28.945,0.0,2.4702,335.4,3,4
20.7,51.6,637,0.0,7.7,102,living_room,Safe,23.28,0.0,1.55,117.4,3,4
18.42,55.7,564,0.0,4.1,136,kitchen,Safe,21.205,0.0,1.2692,144.2,3,4
51.9,63.1,2463,77.79,57.2,380,kitchen,Danger,55.055,0.0315706168831168,5.401999999999999,494.4,3,4
22.92,48.6,763,0.0,7.0,107,kitchen,Safe,25.35,0.0,1.6552,121.0,3,4
22.1,52.4,515,0.0,7.8,130,living_room,Safe,24.72,0.0,1.638,145.6,3,4
22.88,43.9,691,0.0,3.0,65,basement,Safe,25.075,0.0,1.4928,71.0,3,4
23.94,50.7,587,0.0,5.5,145,garage,Safe,26.475,0.0,1.6564,156.0,3,4
44.18,81.3,2738,84.4,54.2,465,bedroom,Danger,48.245,0.0308141657539247,4.8188,573.4,3,4
22.5,52.6,675,0.0,6.1,138,kitchen,Safe,25.13,0.0,1.594,150.2,3,4
21.65,59.4,774,0.0,2.1,57,kitchen,Safe,24.62,0.0,1.3829999999999998,61.2,3,4
26.49,64.8,906,0.0,23.7,258,kitchen,Warning,29.73,0.0,2.5374,305.4,3,4
19.68,53.1,543,0.0,6.6,72,bedroom,Safe,22.335,0.0,1.4448,85.2,3,4
17.97,59.8,414,0.0,4.1,94,kitchen,Safe,20.96,0.0,1.2422,102.2,3,4
22.81,50.3,743,0.0,2.5,87,bedroom,Safe,25.325,0.0,1.4686,92.0,3,4
19.47,49.0,692,0.0,9.0,110,basement,Safe,21.92,0.0,1.5281999999999998,128.0,3,4
21.12,58.9,535,0.0,7.4,134,living_room,Safe,24.065,0.0,1.5632,148.8,3,4
24.98,55.7,532,0.0,1.2,136,bedroom,Safe,27.765,0.0,1.5468,138.4,4,4
21.79,43.6,600,0.0,10.6,89,kitchen,Safe,23.97,0.0,1.7314,110.2,4,4
22.96,42.9,656,0.0,9.0,59,kitchen,Safe,25.105,0.0,1.7376,77.0,4,4
20.49,59.2,731,0.0,6.7,67,garage,Safe,23.45,0.0,1.4973999999999998,80.4,4,4
22.73,54.1,768,0.0,7.5,149,living_room,Safe,25.435,0.0,1.6637999999999995,164.0,4,4
19.29,58.3,418,0.0,2.4,131,garage,Safe,22.205,0.0,1.2533999999999998,135.8,4,4
41.14459546218228,65.9646984166254,3323,62.02,79.4,371,living_room,Danger,44.44283038301355,0.0186582430806257,5.644675727730937,529.8,4,4
23.4,53.0,451,0.0,9.6,147,kitchen,Safe,26.05,0.0,1.7879999999999998,166.2,4,4
21.26,56.7,734,0.0,7.7,81,kitchen,Safe,24.095,0.0,1.5836,96.4,4,4
54.12,78.7,2208,92.76,49.8,473,living_room,Danger,58.055,0.0419918515165233,5.239199999999999,572.6,4,4
18.09,50.3,495,0.0,2.7,95,living_room,Safe,20.605,0.0,1.1934,100.4,4,4
49.89,82.4,3174,37.98,94.2,436,living_room,Danger,54.01,0.0119622047244094,6.7614,624.4,4,4
19.01,44.8,770,0.0,7.4,128,living_room,Safe,21.25,0.0,1.4366,142.8,4,4
25.14,55.8,490,0.0,1.6,77,basement,Safe,27.93,0.0,1.5724,80.2,4,4
23.11,51.6,663,0.0,4.5,57,living_room,Safe,25.69,0.0,1.5666,66.0,4,4
31.73,53.2,1187,0.0,32.3,205,kitchen,Warning,34.39,0.0,3.1958,269.6,4,4
21.78,58.1,432,0.0,3.3,83,living_room,Safe,24.685,0.0,1.4388,89.6,4,4
18.72,55.8,527,0.0,6.3,99,bedroom,Safe,21.51,0.0,1.3752,111.6,4,4
24.12,47.5,581,0.0,4.6,138,bedroom,Safe,26.495,0.0,1.6311999999999998,147.2,4,4
29.32,48.8,1419,0.0,17.5,292,garage,Warning,31.76,0.0,2.4592,327.0,4,4
23.36,40.6,514,0.0,2.9,81,living_room,Safe,25.39,0.0,1.5176,86.8,4,4
22.58,52.3,614,0.0,7.5,97,bedroom,Safe,25.195,0.0,1.6547999999999998,112.0,4,4
23.49,46.2,716,0.0,9.4,127,garage,Safe,25.8,0.0,1.7854,145.8,4,4
21.82,40.3,472,0.0,6.7,112,bedroom,Safe,23.835,0.0,1.5772,125.4,4,4
26.13,54.5,489,0.0,3.6,125,garage,Safe,28.855,0.0,1.7117999999999998,132.2,4,4
21.1,50.9,524,0.0,1.5,100,kitchen,Safe,23.645000000000003,0.0,1.326,103.0,4,4
21.63,60.1,531,0.0,9.8,85,kitchen,Safe,24.635,0.0,1.6898,104.6,4,4
28.71,58.8,1074,0.0,22.7,214,kitchen,Warning,31.65,0.0,2.6306,259.4,4,4
25.11,49.1,674,0.0,1.4,63,bedroom,Safe,27.565,0.0,1.5626,65.8,4,4
24.12,59.5,709,0.0,7.1,97,living_room,Safe,27.095,0.0,1.7312,111.2,4,4
23.66,52.8,810,0.0,8.9,58,basement,Safe,26.3,0.0,1.7756,75.8,4,4
21.1,51.1,683,0.0,10.0,130,kitchen,Safe,23.655,0.0,1.666,150.0,4,4
23.17,45.5,545,0.0,1.6,81,bedroom,Safe,25.445,0.0,1.4542000000000002,84.2,4,4
18.98,51.9,750,0.0,0.6,89,basement,Safe,21.575,0.0,1.1628,90.2,4,4
20.44,59.7,441,0.0,9.5,99,garage,Safe,23.425,0.0,1.6064,118.0,4,4
47.93,49.8,3972,33.12,51.6,508,garage,Danger,50.42,0.0083362698212937,4.9398,611.2,4,4
19.38,54.6,516,0.0,4.4,109,kitchen,Safe,22.11,0.0,1.3387999999999998,117.8,4,4
21.41,52.4,413,0.0,9.0,145,living_room,Safe,24.03,0.0,1.6446,163.0,4,4
27.2474506543408,60.75151727651732,1040,0.0,30.3,191,basement,Warning,30.285026518166664,0.0,2.846847039260448,251.6,4,4
59.49,33.4,3797,88.39,70.6,394,basement,Danger,61.16,0.023272775144813,6.3934,535.2,4,4
22.72,40.5,453,0.0,7.3,54,basement,Safe,24.745,0.0,1.6552,68.6,4,4
24.49,52.9,589,0.0,7.2,95,bedroom,Safe,27.135,0.0,1.7574,109.4,4,4
20.31,56.2,521,0.0,9.5,146,garage,Safe,23.12,0.0,1.5985999999999998,165.0,4,4
18.08,55.5,543,0.0,0.6,112,garage,Safe,20.855,0.0,1.1088,113.2,4,4
21.2,51.4,407,0.0,1.0,139,living_room,Safe,23.77,0.0,1.3119999999999998,141.0,4,4
21.83,48.4,469,0.0,2.1,132,living_room,Safe,24.25,0.0,1.3938,136.2,4,4
31.8,51.4,1188,0.0,27.0,263,living_room,Warning,34.370000000000005,0.0,2.988,317.0,4,4
17.025850403952436,61.96174319480963,707,0.0,1.3,96,living_room,Safe,20.12393756369292,0.0,1.0735510242371462,98.6,4,4
21.67,46.0,672,0.0,3.2,134,bedroom,Safe,23.97,0.0,1.4282,140.4,4,4
24.06,40.8,803,0.0,8.2,85,garage,Safe,26.1,0.0,1.7715999999999998,101.4,4,4
21.12,43.9,525,0.0,4.7,88,bedroom,Safe,23.315,0.0,1.4552,97.4,4,4
50.33,36.3,4984,81.39,94.5,379,kitchen,Danger,52.145,0.0163269809428284,6.7998,568.0,4,4
31.29,32.0,1124,0.0,14.9,243,living_room,Warning,32.89,0.0,2.4734,272.8,4,4
23.0,49.9,651,0.0,2.4,101,living_room,Safe,25.495,0.0,1.4759999999999998,105.8,4,4
31.6,43.2,979,0.0,31.6,244,bedroom,Warning,33.760000000000005,0.0,3.16,307.2,4,4
49.51,26.7,2325,24.25,97.6,486,garage,Danger,50.845,0.0104256233877901,6.874599999999999,681.2,4,4
21.6,40.4,740,0.0,7.5,118,garage,Safe,23.62,0.0,1.596,133.0,4,4
18.02,55.8,486,0.0,4.3,140,living_room,Safe,20.81,0.0,1.2532,148.6,4,4
18.29,58.5,626,0.0,2.5,63,bedroom,Safe,21.215,0.0,1.1973999999999998,68.0,5,4
31.99,65.0,1161,0.0,27.9,242,kitchen,Warning,35.239999999999995,0.0,3.0354,297.8,5,4
29.8,57.6,862,0.0,25.8,220,kitchen,Warning,32.68,0.0,2.82,271.6,5,4
39.91,22.9,1884,36.33,50.4,352,basement,Danger,41.055,0.0192732095490716,4.4106,452.8,5,4
18.85,52.1,677,0.0,6.3,60,living_room,Safe,21.455,0.0,1.383,72.6,5,4
23.28,44.4,798,0.0,0.7,110,living_room,Safe,25.5,0.0,1.4247999999999998,111.4,5,4
37.68,81.4,2393,52.88,94.5,404,kitchen,Danger,41.75,0.0220885547201336,6.0408,593.0,5,4
28.0,44.6,1042,0.0,19.2,268,bedroom,Warning,30.23,0.0,2.448,306.4,5,4
22.69,54.5,738,0.0,2.3,69,living_room,Safe,25.415000000000003,0.0,1.4534,73.6,5,4
22.62,57.0,677,0.0,9.1,140,garage,Safe,25.47,0.0,1.7212,158.2,5,4
32.91,58.3,1143,0.0,24.8,315,garage,Warning,35.825,0.0,2.9666,364.6,5,4
23.15,41.6,476,0.0,7.6,136,bedroom,Safe,25.23,0.0,1.693,151.2,5,4
24.79,51.2,536,0.0,4.6,89,living_room,Safe,27.35,0.0,1.6713999999999998,98.2,5,4
13.62779648370331,51.335880169414345,725,0.0,6.8,72,living_room,Safe,16.19459049217403,0.0,1.0896677890221986,85.6,5,4
18.88,52.3,425,0.0,8.4,75,bedroom,Safe,21.495,0.0,1.4688,91.8,5,4
20.92,42.7,715,0.0,2.2,74,garage,Safe,23.055000000000003,0.0,1.3432000000000002,78.4,5,4
27.80963387897264,61.7093956689816,802,0.0,4.8,104,living_room,Safe,30.89510366242172,0.0,1.8605780327383583,113.6,5,4
18.78,45.8,764,0.0,4.0,142,basement,Safe,21.07,0.0,1.2868,150.0,5,4
47.15,30.9,1736,83.38,36.9,410,kitchen,Danger,48.695,0.0480023028209556,4.305,483.8,5,4
53.79,61.0,4879,95.84,60.8,399,bedroom,Danger,56.84,0.019639344262295,5.6594,520.6,5,4
28.90524018330311,59.12010213519271,1336,0.0,26.1,272,garage,Warning,31.861245290062747,0.0,2.7783144109981865,324.2,5,4
23.45,44.8,810,0.0,2.3,114,garage,Safe,25.69,0.0,1.499,118.6,5,4
21.17,51.1,753,0.0,9.1,113,kitchen,Safe,23.725,0.0,1.6342,131.2,5,4
20.88,57.4,507,0.0,5.9,136,kitchen,Safe,23.75,0.0,1.4888,147.8,5,4
23.98,41.5,485,0.0,3.8,115,kitchen,Safe,26.055,0.0,1.5908,122.6,5,4
19.8,44.1,680,0.0,1.3,145,living_room,Safe,22.005000000000003,0.0,1.24,147.6,5,4
33.92,47.7,906,0.0,30.2,172,living_room,Warning,36.305,0.0,3.2432000000000003,232.4,5,4
20.97,56.6,688,0.0,2.3,145,bedroom,Safe,23.8,0.0,1.3501999999999998,149.6,5,4
22.01,51.7,601,0.0,10.5,115,basement,Safe,24.595,0.0,1.7406,136.0,5,4
18.21,42.7,516,0.0,7.3,79,kitchen,Safe,20.345,0.0,1.3846,93.6,5,4
23.17,54.4,483,0.0,10.4,115,bedroom,Safe,25.89,0.0,1.8062,135.8,5,4
30.82,47.1,1188,0.0,15.7,263,basement,Warning,33.175,0.0,2.4772000000000003,294.4,5,4
42.48,33.3,2755,93.61,79.4,352,living_room,Danger,44.145,0.033965892597968,5.7248,510.8,5,4
32.65,38.8,1326,0.0,25.6,294,living_room,Warning,34.59,0.0,2.983,345.2,5,4
20.69,43.0,451,0.0,9.0,145,kitchen,Safe,22.84,0.0,1.6014,163.0,5,4
20.41,42.1,741,0.0,2.2,51,garage,Safe,22.515,0.0,1.3126000000000002,55.4,5,4
19.41,46.6,649,0.0,1.2,93,kitchen,Safe,21.74,0.0,1.2126,95.4,5,4
31.61,38.6,1058,0.0,23.7,258,basement,Warning,33.54,0.0,2.8446,305.4,5,4
19.65,49.6,610,0.0,0.4,104,basement,Safe,22.13,0.0,1.1949999999999998,104.8,5,4
25.06,42.2,767,0.0,6.1,57,basement,Safe,27.17,0.0,1.7475999999999998,69.2,5,4
21.51,54.2,408,0.0,10.0,143,basement,Safe,24.22,0.0,1.6906,163.0,5,4
27.22,52.5,587,0.0,9.5,74,bedroom,Safe,29.845,0.0,2.0132,93.0,5,4
24.04,54.4,554,0.0,5.6,94,kitchen,Safe,26.76,0.0,1.6664,105.2,5,4
19.23,40.8,526,0.0,5.5,135,kitchen,Safe,21.27,0.0,1.3738,146.0,5,4
19.01,45.0,579,0.0,9.6,98,basement,Safe,21.26,0.0,1.5246,117.2,5,4
21.98,49.2,619,0.0,1.0,142,kitchen,Safe,24.44,0.0,1.3588,144.0,5,4
26.64544533106672,59.5629774869301,1075,0.0,25.2,199,living_room,Warning,29.623594205413223,0.0,2.606726719864003,249.4,5,4
24.09,59.1,691,0.0,2.3,78,basement,Safe,27.045,0.0,1.5374,82.6,5,4
22.66,44.0,528,0.0,5.3,83,garage,Safe,24.86,0.0,1.5716,93.6,5,4
18.89,51.9,584,0.0,2.8,131,kitchen,Safe,21.485,0.0,1.2453999999999998,136.6,5,4
51.17,66.3,3876,46.36,77.7,509,living_room,Danger,54.485,0.0119576992519989,6.1782,664.4,5,4
28.28,42.8,1239,0.0,17.6,183,living_room,Warning,30.42,0.0,2.4008000000000003,218.2,5,4
21.65,41.7,688,0.0,6.7,71,basement,Safe,23.735,0.0,1.5669999999999995,84.4,5,4
51.94,72.5,3490,56.65,101.1,450,garage,Danger,55.565,0.016227441993698,7.1604,652.2,5,4
25.47,50.1,477,0.0,7.3,71,basement,Safe,27.975,0.0,1.8202,85.6,5,4
25.41,47.1,557,0.0,10.0,98,basement,Safe,27.765,0.0,1.9246,118.0,5,4
20.95,48.5,755,0.0,5.7,146,bedroom,Safe,23.375,0.0,1.485,157.4,5,4
20.25,53.3,650,0.0,1.9,85,bedroom,Safe,22.915,0.0,1.291,88.8,5,4
19.7,47.7,552,0.0,0.9,120,bedroom,Safe,22.085,0.0,1.2179999999999995,121.8,5,4
32.74,67.2,1451,0.0,22.9,179,living_room,Warning,36.1,0.0,2.8804000000000003,224.8,5,4
22.64,40.4,523,0.0,2.9,120,kitchen,Safe,24.66,0.0,1.4744,125.8,5,4
17.37,42.3,774,0.0,3.3,100,kitchen,Safe,19.485,0.0,1.1742,106.6,5,4
29.59,59.3,900,0.0,26.9,268,kitchen,Warning,32.555,0.0,2.8513999999999995,321.8,5,4
18.15,56.1,722,0.0,2.0,80,kitchen,Safe,20.955,0.0,1.169,84.0,5,4
25.55,61.3,962,0.0,12.7,240,garage,Warning,28.615,0.0,2.041,265.4,5,4
24.54,54.7,742,0.0,2.8,153,living_room,Safe,27.275,0.0,1.5843999999999998,158.6,5,4
28.67,67.3,944,0.0,14.7,178,basement,Warning,32.035000000000004,0.0,2.3082000000000003,207.4,5,4
17.98,40.5,429,0.0,5.3,134,garage,Safe,20.005000000000003,0.0,1.2908000000000002,144.6,5,4
21.55,56.7,420,0.0,3.2,119,basement,Safe,24.385,0.0,1.421,125.4,6,4
